target_id,eval_set,arm,lddt,tm_score,gdt_ts,rmsd,n_matched_atoms,cif
8t93_A,eval-test,protenix_v2_single_seq,0.259931,0.331659,0.033565,10.86881,1764,single_seq/single_seq/8t93_A/predictions/8t93_A/seed_42/predictions/8t93_A_sample_0.cif
8t9n_A,eval-test,protenix_v2_single_seq,0.375517,0.377796,0.092593,7.850687,1079,single_seq/single_seq/8t9n_A/predictions/8t9n_A/seed_42/predictions/8t9n_A_sample_0.cif
8te9_A,eval-test,protenix_v2_single_seq,0.258919,0.329654,0.021104,10.217657,2423,single_seq/single_seq/8te9_A/predictions/8te9_A/seed_42/predictions/8te9_A_sample_0.cif
8tfo_A,eval-test,protenix_v2_single_seq,0.28775,0.326428,0.055128,11.098239,2945,single_seq/single_seq/8tfo_A/predictions/8tfo_A/seed_42/predictions/8tfo_A_sample_0.cif
8tfs_A,eval-test,protenix_v2_single_seq,0.397643,0.484192,0.054965,10.339991,1047,single_seq/single_seq/8tfs_A/predictions/8tfs_A/seed_42/predictions/8tfs_A_sample_0.cif
8ti5_A,eval-test,protenix_v2_single_seq,0.392489,0.462901,0.23855,7.422822,995,single_seq/single_seq/8ti5_A/predictions/8ti5_A/seed_42/predictions/8ti5_A_sample_0.cif
8tjg_A,eval-test,protenix_v2_single_seq,0.315043,0.295796,0.032,11.371255,1935,single_seq/single_seq/8tjg_A/predictions/8tjg_A/seed_42/predictions/8tjg_A_sample_0.cif
8tls_A,eval-test,protenix_v2_single_seq,0.669005,0.719817,0.474138,2.992604,891,single_seq/single_seq/8tls_A/predictions/8tls_A/seed_42/predictions/8tls_A_sample_0.cif
8tru_A,eval-test,protenix_v2_single_seq,0.25937,0.395916,0.074735,10.126984,2851,single_seq/single_seq/8tru_A/predictions/8tru_A/seed_42/predictions/8tru_A_sample_0.cif
8tse_A,eval-test,protenix_v2_single_seq,0.249089,0.353913,0.040342,11.741306,3181,single_seq/single_seq/8tse_A/predictions/8tse_A/seed_42/predictions/8tse_A_sample_0.cif
8tuk_A,eval-test,protenix_v2_single_seq,0.446643,0.327252,0.064655,8.518738,2340,single_seq/single_seq/8tuk_A/predictions/8tuk_A/seed_42/predictions/8tuk_A_sample_0.cif
8tw1_A,eval-test,protenix_v2_single_seq,0.305283,0.346571,0.031022,10.730662,2130,single_seq/single_seq/8tw1_A/predictions/8tw1_A/seed_42/predictions/8tw1_A_sample_0.cif
8tyh_A,eval-test,protenix_v2_single_seq,0.324206,0.431788,0.094595,9.731888,2631,single_seq/single_seq/8tyh_A/predictions/8tyh_A/seed_42/predictions/8tyh_A_sample_0.cif
8u0i_A,eval-test,protenix_v2_single_seq,0.812308,0.865515,0.755882,1.620522,663,single_seq/single_seq/8u0i_A/predictions/8u0i_A/seed_42/predictions/8u0i_A_sample_0.cif
8u0x_A,eval-test,protenix_v2_single_seq,0.255551,0.290955,0.018466,10.153665,1388,single_seq/single_seq/8u0x_A/predictions/8u0x_A/seed_42/predictions/8u0x_A_sample_0.cif
8u2f_A,eval-test,protenix_v2_single_seq,0.324095,0.453349,0.093066,8.943495,1102,single_seq/single_seq/8u2f_A/predictions/8u2f_A/seed_42/predictions/8u2f_A_sample_0.cif
8ubs_A,eval-test,protenix_v2_single_seq,0.328496,0.418273,0.161667,8.824541,1178,single_seq/single_seq/8ubs_A/predictions/8ubs_A/seed_42/predictions/8ubs_A_sample_0.cif
8uds_A,eval-test,protenix_v2_single_seq,0.28043,0.384185,0.064626,10.202659,1097,single_seq/single_seq/8uds_A/predictions/8uds_A/seed_42/predictions/8uds_A_sample_0.cif
8ujw_A,eval-test,protenix_v2_single_seq,0.26049,0.314004,0.016484,10.254903,1401,single_seq/single_seq/8ujw_A/predictions/8ujw_A/seed_42/predictions/8ujw_A_sample_0.cif
8uk7_A,eval-test,protenix_v2_single_seq,0.782424,0.900766,0.853448,1.004486,946,single_seq/single_seq/8uk7_A/predictions/8uk7_A/seed_42/predictions/8uk7_A_sample_0.cif
8upi_A,eval-test,protenix_v2_single_seq,0.345693,0.395726,0.039216,10.962837,3939,single_seq/single_seq/8upi_A/predictions/8upi_A/seed_42/predictions/8upi_A_sample_0.cif
8ux2_A,eval-test,protenix_v2_single_seq,0.313039,0.359382,0.055439,10.411385,1828,single_seq/single_seq/8ux2_A/predictions/8ux2_A/seed_42/predictions/8ux2_A_sample_0.cif
8v3m_A,eval-test,protenix_v2_single_seq,0.208675,0.268763,0.018,13.476244,3957,single_seq/single_seq/8v3m_A/predictions/8v3m_A/seed_42/predictions/8v3m_A_sample_0.cif
8v6t_A,eval-test,protenix_v2_single_seq,0.392211,0.541997,0.18314,7.635534,1392,single_seq/single_seq/8v6t_A/predictions/8v6t_A/seed_42/predictions/8v6t_A_sample_0.cif
8vc8_A,eval-denovo,protenix_v2_single_seq,0.789805,0.926286,0.85533,1.07908,1500,single_seq/single_seq/8vc8_A/predictions/8vc8_A/seed_42/predictions/8vc8_A_sample_0.cif
8vcw_A,eval-test,protenix_v2_single_seq,0.429276,0.544273,0.142966,9.462399,2525,single_seq/single_seq/8vcw_A/predictions/8vcw_A/seed_42/predictions/8vcw_A_sample_0.cif
8vh7_A,eval-test,protenix_v2_single_seq,0.28913,0.354294,0.031609,12.167951,4128,single_seq/single_seq/8vh7_A/predictions/8vh7_A/seed_42/predictions/8vh7_A_sample_0.cif
8vpo_A,eval-test,protenix_v2_single_seq,0.393796,0.459583,0.097656,12.679489,3667,single_seq/single_seq/8vpo_A/predictions/8vpo_A/seed_42/predictions/8vpo_A_sample_0.cif
8vqk_A,eval-test,protenix_v2_single_seq,0.256655,0.276074,0.0399,13.555584,3065,single_seq/single_seq/8vqk_A/predictions/8vqk_A/seed_42/predictions/8vqk_A_sample_0.cif
8w6v_A,eval-test,protenix_v2_single_seq,0.199565,0.256292,0.010121,14.432602,3836,single_seq/single_seq/8w6v_A/predictions/8w6v_A/seed_42/predictions/8w6v_A_sample_0.cif
8w7p_A,eval-test,protenix_v2_single_seq,0.257159,0.298016,0.017,12.410516,2044,single_seq/single_seq/8w7p_A/predictions/8w7p_A/seed_42/predictions/8w7p_A_sample_0.cif
8wac_A,eval-test,protenix_v2_single_seq,0.557446,0.714564,0.392857,3.226374,927,single_seq/single_seq/8wac_A/predictions/8wac_A/seed_42/predictions/8wac_A_sample_0.cif
8wae_A,eval-test,protenix_v2_single_seq,0.871487,0.926202,0.899533,1.732043,787,single_seq/single_seq/8wae_A/predictions/8wae_A/seed_42/predictions/8wae_A_sample_0.cif
8wc1_A,eval-test,protenix_v2_single_seq,0.469151,0.597224,0.195364,6.166826,1127,single_seq/single_seq/8wc1_A/predictions/8wc1_A/seed_42/predictions/8wc1_A_sample_0.cif
8wcf_A,eval-test,protenix_v2_single_seq,0.400512,0.540039,0.201563,7.099218,1301,single_seq/single_seq/8wcf_A/predictions/8wcf_A/seed_42/predictions/8wcf_A_sample_0.cif
8whj_A,eval-test,protenix_v2_single_seq,0.838621,0.930518,0.797325,1.535954,1937,single_seq/single_seq/8whj_A/predictions/8whj_A/seed_42/predictions/8whj_A_sample_0.cif
8whn_A,eval-test,protenix_v2_single_seq,0.549665,0.625742,0.035211,6.300559,1173,single_seq/single_seq/8whn_A/predictions/8whn_A/seed_42/predictions/8whn_A_sample_0.cif
8wik_A,eval-test,protenix_v2_single_seq,0.286431,0.266488,0.024038,13.017125,2788,single_seq/single_seq/8wik_A/predictions/8wik_A/seed_42/predictions/8wik_A_sample_0.cif
8wim_A,eval-test,protenix_v2_single_seq,0.228722,0.269949,0.015324,15.998155,4451,single_seq/single_seq/8wim_A/predictions/8wim_A/seed_42/predictions/8wim_A_sample_0.cif
8wj5_A,eval-test,protenix_v2_single_seq,0.263896,0.354952,0.023077,9.710017,1094,single_seq/single_seq/8wj5_A/predictions/8wj5_A/seed_42/predictions/8wj5_A_sample_0.cif
8wnj_A,eval-test,protenix_v2_single_seq,0.261629,0.243941,0.004089,18.439801,7377,single_seq/single_seq/8wnj_A/predictions/8wnj_A/seed_42/predictions/8wnj_A_sample_0.cif
8wqn_A,eval-test,protenix_v2_single_seq,0.319885,0.353843,0.053226,8.598478,1248,single_seq/single_seq/8wqn_A/predictions/8wqn_A/seed_42/predictions/8wqn_A_sample_0.cif
8wrx_A,eval-test,protenix_v2_single_seq,0.812745,0.893324,0.80814,1.753185,727,single_seq/single_seq/8wrx_A/predictions/8wrx_A/seed_42/predictions/8wrx_A_sample_0.cif
8wt3_A,eval-test,protenix_v2_single_seq,0.317778,0.294819,0.089552,8.408519,995,single_seq/single_seq/8wt3_A/predictions/8wt3_A/seed_42/predictions/8wt3_A_sample_0.cif
8x7c_A,eval-test,protenix_v2_single_seq,0.217055,0.292487,0.019286,12.440196,2770,single_seq/single_seq/8x7c_A/predictions/8x7c_A/seed_42/predictions/8x7c_A_sample_0.cif
8xf9_A,eval-test,protenix_v2_single_seq,0.274997,0.286463,0.026882,12.372892,2215,single_seq/single_seq/8xf9_A/predictions/8xf9_A/seed_42/predictions/8xf9_A_sample_0.cif
8xif_A,eval-test,protenix_v2_single_seq,0.343037,0.406082,0.086323,9.530866,1803,single_seq/single_seq/8xif_A/predictions/8xif_A/seed_42/predictions/8xif_A_sample_0.cif
8xjg_A,eval-test,protenix_v2_single_seq,0.860314,0.871561,0.756757,1.233285,1104,single_seq/single_seq/8xjg_A/predictions/8xjg_A/seed_42/predictions/8xjg_A_sample_0.cif
8xpk_A,eval-test,protenix_v2_single_seq,0.228925,0.357044,0.036417,10.505713,2042,single_seq/single_seq/8xpk_A/predictions/8xpk_A/seed_42/predictions/8xpk_A_sample_0.cif
8xrh_A,eval-test,protenix_v2_single_seq,0.232828,0.289957,0.02635,13.668463,2973,single_seq/single_seq/8xrh_A/predictions/8xrh_A/seed_42/predictions/8xrh_A_sample_0.cif
8y9p_A,eval-test,protenix_v2_single_seq,0.436495,0.535493,0.171795,6.030877,1572,single_seq/single_seq/8y9p_A/predictions/8y9p_A/seed_42/predictions/8y9p_A_sample_0.cif
8ycm_A,eval-val,protenix_v2_single_seq,0.307375,0.371314,0.054054,10.123197,1736,single_seq/single_seq/8ycm_A/predictions/8ycm_A/seed_42/predictions/8ycm_A_sample_0.cif
8ye0_A,eval-test,protenix_v2_single_seq,0.235875,0.293251,0.018229,10.137616,2360,single_seq/single_seq/8ye0_A/predictions/8ye0_A/seed_42/predictions/8ye0_A_sample_0.cif
8yxk_A,eval-test,protenix_v2_single_seq,0.342989,0.364166,0.110927,7.56147,1163,single_seq/single_seq/8yxk_A/predictions/8yxk_A/seed_42/predictions/8yxk_A_sample_0.cif
8z4q_A,eval-test,protenix_v2_single_seq,0.255486,0.281294,0.021058,12.711555,3740,single_seq/single_seq/8z4q_A/predictions/8z4q_A/seed_42/predictions/8z4q_A_sample_0.cif
8zqf_A,eval-test,protenix_v2_single_seq,0.40476,0.611109,0.274112,7.937402,1510,single_seq/single_seq/8zqf_A/predictions/8zqf_A/seed_42/predictions/8zqf_A_sample_0.cif
9aue_A,eval-test,protenix_v2_single_seq,0.279294,0.416246,0.024096,12.9202,3138,single_seq/single_seq/9aue_A/predictions/9aue_A/seed_42/predictions/9aue_A_sample_0.cif
9azz_A,eval-test,protenix_v2_single_seq,0.359991,0.398174,0.041667,10.949917,1393,single_seq/single_seq/9azz_A/predictions/9azz_A/seed_42/predictions/9azz_A_sample_0.cif
9b1u_A,eval-test,protenix_v2_single_seq,0.269931,0.268048,0.024329,12.966575,2223,single_seq/single_seq/9b1u_A/predictions/9b1u_A/seed_42/predictions/9b1u_A_sample_0.cif
9b8e_A,eval-test,protenix_v2_single_seq,0.297309,0.364101,0.083333,8.944644,1804,single_seq/single_seq/9b8e_A/predictions/9b8e_A/seed_42/predictions/9b8e_A_sample_0.cif
9bjx_A,eval-test,protenix_v2_single_seq,0.436882,0.663216,0.331522,5.795478,2964,single_seq/single_seq/9bjx_A/predictions/9bjx_A/seed_42/predictions/9bjx_A_sample_0.cif
9bks_A,eval-test,protenix_v2_single_seq,0.533899,0.585599,0.130137,6.709985,590,single_seq/single_seq/9bks_A/predictions/9bks_A/seed_42/predictions/9bks_A_sample_0.cif
9cfj_A,eval-test,protenix_v2_single_seq,0.387738,0.480097,0.025362,11.143847,2120,single_seq/single_seq/9cfj_A/predictions/9cfj_A/seed_42/predictions/9cfj_A_sample_0.cif
9crn_A,eval-test,protenix_v2_single_seq,0.370823,0.312965,0.015235,12.97648,2960,single_seq/single_seq/9crn_A/predictions/9crn_A/seed_42/predictions/9crn_A_sample_0.cif
9d91_A,eval-test,protenix_v2_single_seq,0.582696,0.560111,0.156847,5.642236,2406,single_seq/single_seq/9d91_A/predictions/9d91_A/seed_42/predictions/9d91_A_sample_0.cif
9etn_A,eval-test,protenix_v2_single_seq,0.519346,0.663652,0.049456,12.567904,4231,single_seq/single_seq/9etn_A/predictions/9etn_A/seed_42/predictions/9etn_A_sample_0.cif
9evq_A,eval-test,protenix_v2_single_seq,0.273413,0.401746,0.103972,10.167691,1728,single_seq/single_seq/9evq_A/predictions/9evq_A/seed_42/predictions/9evq_A_sample_0.cif
9f9u_A,eval-test,protenix_v2_single_seq,0.599335,0.714936,0.463235,3.915368,1370,single_seq/single_seq/9f9u_A/predictions/9f9u_A/seed_42/predictions/9f9u_A_sample_0.cif
9fce_A,eval-test,protenix_v2_single_seq,0.302465,0.298862,0.02524,10.299481,1632,single_seq/single_seq/9fce_A/predictions/9fce_A/seed_42/predictions/9fce_A_sample_0.cif
9fgp_A,eval-test,protenix_v2_single_seq,0.262383,0.379972,0.0375,9.813349,1140,single_seq/single_seq/9fgp_A/predictions/9fgp_A/seed_42/predictions/9fgp_A_sample_0.cif
9fow_A,eval-test,protenix_v2_single_seq,0.256922,0.265537,0.046748,7.938448,969,single_seq/single_seq/9fow_A/predictions/9fow_A/seed_42/predictions/9fow_A_sample_0.cif
9fym_A,eval-test,protenix_v2_single_seq,0.362974,0.417214,0.090839,9.252608,2597,single_seq/single_seq/9fym_A/predictions/9fym_A/seed_42/predictions/9fym_A_sample_0.cif
9gso_A,eval-test,protenix_v2_single_seq,0.411117,0.398627,0.151198,6.562888,1375,single_seq/single_seq/9gso_A/predictions/9gso_A/seed_42/predictions/9gso_A_sample_0.cif
9ijc_A,eval-test,protenix_v2_single_seq,0.235707,0.250154,0.02669,11.152194,2338,single_seq/single_seq/9ijc_A/predictions/9ijc_A/seed_42/predictions/9ijc_A_sample_0.cif
9iuh_A,eval-test,protenix_v2_single_seq,0.261508,0.318869,0.018248,12.252141,3251,single_seq/single_seq/9iuh_A/predictions/9iuh_A/seed_42/predictions/9iuh_A_sample_0.cif
9j0v_A,eval-test,protenix_v2_single_seq,0.237685,0.287598,0.014228,10.366545,1872,single_seq/single_seq/9j0v_A/predictions/9j0v_A/seed_42/predictions/9j0v_A_sample_0.cif
9jq9_A,eval-test,protenix_v2_single_seq,0.401719,0.489352,0.234848,6.211316,1429,single_seq/single_seq/9jq9_A/predictions/9jq9_A/seed_42/predictions/9jq9_A_sample_0.cif
